pathwaysNames	netSize	subnetSize	subnetScore	pvalues	qvalues	geneListEntrez	url
NR1D1 (REV-ERBA) represses gene expression	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
NrCAM interactions	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
NS1 Mediated Effects on Host Pathways	35	2	0.975573238	NA	NA	3837;57122	http://www.ncbi.nlm.nih.gov/gene/?term= 3837+57122
Nuclear Envelope Reassembly	12	2	0.919951543	NA	NA	4000;221496	http://www.ncbi.nlm.nih.gov/gene/?term= 4000+221496
Nuclear Events (kinase and transcription factor activation)	24	2	1.149276833	NA	NA	5595;1848	http://www.ncbi.nlm.nih.gov/gene/?term= 5595+1848
Nuclear import of Rev protein	31	2	0.975573238	NA	NA	3837;57122	http://www.ncbi.nlm.nih.gov/gene/?term= 3837+57122
Nuclear Pore Complex (NPC) Disassembly	33	2	2.445056595	NA	NA	10783;91754	http://www.ncbi.nlm.nih.gov/gene/?term= 10783+91754
Nucleosome assembly	35	2	4.96484123	NA	NA	201254;378708	http://www.ncbi.nlm.nih.gov/gene/?term= 201254+378708
"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways"	33	2	3.613281238	NA	NA	330;8767	http://www.ncbi.nlm.nih.gov/gene/?term= 330+8767
Nucleotide metabolism	66	2	5.875088872	NA	NA	7372;30833	http://www.ncbi.nlm.nih.gov/gene/?term= 7372+30833
O2/CO2 exchange in erythrocytes	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
O-glycosylation of TSR domain-containing proteins	37	2	3.555406588	NA	NA	7058;145173	http://www.ncbi.nlm.nih.gov/gene/?term= 7058+145173
Oligomerization of connexins into connexons	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
O-linked glycosylation	95	2	2.659257423	NA	NA	4589;2650	http://www.ncbi.nlm.nih.gov/gene/?term= 4589+2650
Orexin and neuropeptides FF and QRFP bind to their respective receptors	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Organic anion transporters	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Organic cation/anion/zwitterion transport	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Organic cation transport	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Other semaphorin interactions	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Oxygen-dependent asparagine hydroxylation of Hypoxia-inducible Factor Alpha	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha	18	2	2.227235525	NA	NA	3091;7314	http://www.ncbi.nlm.nih.gov/gene/?term= 3091+7314
p130Cas linkage to MAPK signaling for integrins	15	2	1.915857405	NA	NA	5908;2244	http://www.ncbi.nlm.nih.gov/gene/?term= 5908+2244
p38MAPK events	13	2	0.932325039	NA	NA	5898;5900	http://www.ncbi.nlm.nih.gov/gene/?term= 5898+5900
p53-Dependent G1/S DNA damage checkpoint	54	2	4.71088704	NA	NA	5721;5695	http://www.ncbi.nlm.nih.gov/gene/?term= 5721+5695
p53-Independent G1/S DNA damage checkpoint	49	2	4.71088704	NA	NA	5721;5695	http://www.ncbi.nlm.nih.gov/gene/?term= 5721+5695
p75NTR negatively regulates cell cycle via SC1	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
p75NTR regulates axonogenesis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Packaging of Eight RNA Segments	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Packaging Of Telomere Ends	14	2	8.443765479	NA	NA	8290;8349	http://www.ncbi.nlm.nih.gov/gene/?term= 8290+8349
Pausing and recovery of HIV elongation	30	2	2.238304509	NA	NA	6917;25920	http://www.ncbi.nlm.nih.gov/gene/?term= 6917+25920
Pausing and recovery of Tat-mediated HIV elongation	29	2	2.238304509	NA	NA	6917;25920	http://www.ncbi.nlm.nih.gov/gene/?term= 6917+25920
PCNA-Dependent Long Patch Base Excision Repair	18	2	3.820809317	NA	NA	6119;5983	http://www.ncbi.nlm.nih.gov/gene/?term= 6119+5983
PD-1 signaling	15	2	5.862061522	NA	NA	5777;80380	http://www.ncbi.nlm.nih.gov/gene/?term= 5777+80380
PDE3B signalling	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
PECAM1 interactions	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Pentose phosphate pathway (hexose monophosphate shunt)	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Peptide chain elongation	76	2	12.40758922	NA	NA	6143;6139	http://www.ncbi.nlm.nih.gov/gene/?term= 6143+6139
Peptide hormone biosynthesis	13	2	4.902742734	NA	NA	1081;94027	http://www.ncbi.nlm.nih.gov/gene/?term= 1081+94027
Peptide hormone metabolism	73	2	4.902742734	NA	NA	1081;94027	http://www.ncbi.nlm.nih.gov/gene/?term= 1081+94027
Peptide ligand-binding receptors	29	2	2.472163491	NA	NA	5443;4159	http://www.ncbi.nlm.nih.gov/gene/?term= 5443+4159
PERK regulates gene expression	27	2	0.316813781	NA	NA	22894;23404	http://www.ncbi.nlm.nih.gov/gene/?term= 22894+23404
Peroxisomal lipid metabolism	21	2	2.537362413	NA	NA	8540;6342	http://www.ncbi.nlm.nih.gov/gene/?term= 8540+6342
Phase II conjugation	62	2	3.618603041	NA	NA	6822;9061	http://www.ncbi.nlm.nih.gov/gene/?term= 6822+9061
Phenylalanine and tyrosine catabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
phospho-PLA2 pathway	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Phosphorylation of CD3 and TCR zeta chains	13	2	1.075169712	NA	NA	3932;3120	http://www.ncbi.nlm.nih.gov/gene/?term= 3932+3120
Phosphorylation of Emi1	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Phosphorylation of proteins involved in G1/S transition by active Cyclin E:Cdk2 complexes	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Phosphorylation of proteins involved in the G2/M transition by Cyclin A:Cdc2 complexes	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Phosphorylation of the APC/C	17	2	2.378529575	NA	NA	996;29945	http://www.ncbi.nlm.nih.gov/gene/?term= 996+29945
phosphorylation site mutants of CTNNB1 are not targeted to the proteasome by the destruction complex	15	2	2.124529843	NA	NA	5527;2932	http://www.ncbi.nlm.nih.gov/gene/?term= 5527+2932
PI3K Cascade	72	2	5.711221097	NA	NA	28956;64121	http://www.ncbi.nlm.nih.gov/gene/?term= 28956+64121
Pink/Parkin Mediated Mitophagy	21	2	2.152235728	NA	NA	7314;7416	http://www.ncbi.nlm.nih.gov/gene/?term= 7314+7416
PIWI-interacting RNA (piRNA) biogenesis	27	2	1.574356928	NA	NA	54514;55124	http://www.ncbi.nlm.nih.gov/gene/?term= 54514+55124
PKA activation	10	2	0.35102297	NA	NA	196883;808	http://www.ncbi.nlm.nih.gov/gene/?term= 196883+808
PKA activation in glucagon signalling	10	2	0.227901469	NA	NA	2778;196883	http://www.ncbi.nlm.nih.gov/gene/?term= 2778+196883
PKA-mediated phosphorylation of CREB	10	2	0.35102297	NA	NA	196883;808	http://www.ncbi.nlm.nih.gov/gene/?term= 196883+808
PKA-mediated phosphorylation of key metabolic factors	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
PKB-mediated events	38	2	5.711221097	NA	NA	28956;64121	http://www.ncbi.nlm.nih.gov/gene/?term= 28956+64121
PKMTs methylate histone lysines	39	2	3.957446003	NA	NA	56950;8356	http://www.ncbi.nlm.nih.gov/gene/?term= 56950+8356
Plasmalogen biosynthesis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Platelet Adhesion to exposed collagen	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Platelet Aggregation (Plug Formation)	26	2	2.680365395	NA	NA	10235;5908	http://www.ncbi.nlm.nih.gov/gene/?term= 10235+5908
Platelet calcium homeostasis	18	2	3.315440785	NA	NA	492;3708	http://www.ncbi.nlm.nih.gov/gene/?term= 492+3708
Platelet degranulation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Platelet homeostasis	74	2	3.315440785	NA	NA	492;3708	http://www.ncbi.nlm.nih.gov/gene/?term= 492+3708
Platelet sensitization by LDL	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
PLC beta mediated events	30	2	2.480246012	NA	NA	5580;156	http://www.ncbi.nlm.nih.gov/gene/?term= 5580+156
PLCG1 events in ERBB2 signaling	23	2	3.680073378	NA	NA	5335;5580	http://www.ncbi.nlm.nih.gov/gene/?term= 5335+5580
PLC-gamma1 signalling	22	2	3.680073378	NA	NA	5335;5580	http://www.ncbi.nlm.nih.gov/gene/?term= 5335+5580
PLC-mediated hydrolysis of PIP2	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Plus-strand DNA synthesis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
POLB-Dependent Long Patch Base Excision Repair	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Polo-like kinase mediated events	16	2	2.111421764	NA	NA	91750;55957	http://www.ncbi.nlm.nih.gov/gene/?term= 91750+55957
Polymerase switching	13	2	1.253707179	NA	NA	5981;5983	http://www.ncbi.nlm.nih.gov/gene/?term= 5981+5983
Polymerase switching on the C-strand of the telomere	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Porphyrin metabolism	11	2	1.795462096	NA	NA	210;212	http://www.ncbi.nlm.nih.gov/gene/?term= 210+212
Post-chaperonin tubulin folding pathway	19	2	0.905534737	NA	NA	10382;7277	http://www.ncbi.nlm.nih.gov/gene/?term= 10382+7277
Post-Elongation Processing of Intron-Containing pre-mRNA	30	2	2.340185589	NA	NA	29894;65109	http://www.ncbi.nlm.nih.gov/gene/?term= 29894+65109
Post-Elongation Processing of Intronless pre-mRNA	23	2	2.639021926	NA	NA	6628;6636	http://www.ncbi.nlm.nih.gov/gene/?term= 6628+6636
Post NMDA receptor activation events	30	2	7.645456793	NA	NA	10142;818	http://www.ncbi.nlm.nih.gov/gene/?term= 10142+818
Postsynaptic nicotinic acetylcholine receptors	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Post-transcriptional silencing by small RNAs	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Post-translational modification: synthesis of GPI-anchored proteins	17	2	2.370398917	NA	NA	55650;54344	http://www.ncbi.nlm.nih.gov/gene/?term= 55650+54344
Post-translational protein modification	355	2	3.555406588	NA	NA	7058;145173	http://www.ncbi.nlm.nih.gov/gene/?term= 7058+145173
Potassium transport channels	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
"POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation"	22	2	5.306093716	NA	NA	79923;6657	http://www.ncbi.nlm.nih.gov/gene/?term= 79923+6657
"POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation"	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
PP2A-mediated dephosphorylation of key metabolic factors	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
PRC2 methylates histones and DNA	24	2	2.434552738	NA	NA	23512;8349	http://www.ncbi.nlm.nih.gov/gene/?term= 23512+8349
Pregnenolone biosynthesis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
pre-mRNA splicing	109	2	6.032372596	NA	NA	83443;57819	http://www.ncbi.nlm.nih.gov/gene/?term= 83443+57819
Pre-NOTCH Expression and Processing	45	2	1.407353549	NA	NA	2033;9794	http://www.ncbi.nlm.nih.gov/gene/?term= 2033+9794
Pre-NOTCH Processing in Golgi	18	2	1.385227562	NA	NA	4853;5986	http://www.ncbi.nlm.nih.gov/gene/?term= 4853+5986
Pre-NOTCH Processing in the Endoplasmic Reticulum	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Pre-NOTCH Transcription and Translation	29	2	1.407353549	NA	NA	2033;9794	http://www.ncbi.nlm.nih.gov/gene/?term= 2033+9794
Presynaptic nicotinic acetylcholine receptors	10	2	0.9329684	NA	NA	1143;1144	http://www.ncbi.nlm.nih.gov/gene/?term= 1143+1144
Presynaptic phase of homologous DNA pairing and strand exchange	39	2	6.382648685	NA	NA	6119;5883	http://www.ncbi.nlm.nih.gov/gene/?term= 6119+5883
Processing and activation of SUMO	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Processing of Capped Intron-Containing Pre-mRNA	148	2	6.192059953	NA	NA	6625;57819	http://www.ncbi.nlm.nih.gov/gene/?term= 6625+57819
Processing of Capped Intronless Pre-mRNA	23	2	2.639021926	NA	NA	6628;6636	http://www.ncbi.nlm.nih.gov/gene/?term= 6628+6636
Processing of DNA double-strand break ends	69	2	12.34929189	NA	NA	51720;8290	http://www.ncbi.nlm.nih.gov/gene/?term= 51720+8290
Processing of Intronless Pre-mRNAs	14	2	1.654779273	NA	NA	29894;79869	http://www.ncbi.nlm.nih.gov/gene/?term= 29894+79869
Processive synthesis on the C-strand of the telomere	11	2	3.635893063	NA	NA	6119;1763	http://www.ncbi.nlm.nih.gov/gene/?term= 6119+1763
Processive synthesis on the lagging strand	13	2	3.817859737	NA	NA	6119;6117	http://www.ncbi.nlm.nih.gov/gene/?term= 6119+6117
Prolactin receptor signaling	13	2	1.815966227	NA	NA	3717;5618	http://www.ncbi.nlm.nih.gov/gene/?term= 3717+5618
Proline catabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Propionyl-CoA catabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Purine catabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Purine metabolism	28	2	4.187934286	NA	NA	51292;30833	http://www.ncbi.nlm.nih.gov/gene/?term= 51292+30833
Purine ribonucleoside monophosphate biosynthesis	11	2	0.562867249	NA	NA	3614;471	http://www.ncbi.nlm.nih.gov/gene/?term= 3614+471
Purine salvage	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Pyrimidine biosynthesis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Pyrimidine catabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Pyrimidine metabolism	18	2	5.875088872	NA	NA	7372;30833	http://www.ncbi.nlm.nih.gov/gene/?term= 7372+30833
Pyrimidine salvage reactions	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Pyruvate metabolism	23	2	2.606040733	NA	NA	51660;1737	http://www.ncbi.nlm.nih.gov/gene/?term= 51660+1737
RA biosynthesis pathway	13	2	1.10954821	NA	NA	8644;127	http://www.ncbi.nlm.nih.gov/gene/?term= 8644+127
RAF activation	25	2	1.774997966	NA	NA	5527;8844	http://www.ncbi.nlm.nih.gov/gene/?term= 5527+8844
RAF-independent MAPK1/3 activation	22	2	2.625413958	NA	NA	3717;3572	http://www.ncbi.nlm.nih.gov/gene/?term= 3717+3572
Rap1 signalling	16	2	2.680365395	NA	NA	10235;5908	http://www.ncbi.nlm.nih.gov/gene/?term= 10235+5908
Ras activation uopn Ca2+ infux through NMDA receptor	16	2	7.645456793	NA	NA	10142;818	http://www.ncbi.nlm.nih.gov/gene/?term= 10142+818
Reactions specific to the complex N-glycan synthesis pathway	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Receptor-ligand binding initiates the second proteolytic cleavage of Notch receptor	14	2	1.589851591	NA	NA	4853;7314	http://www.ncbi.nlm.nih.gov/gene/?term= 4853+7314
Recognition of DNA damage by PCNA-containing replication complex	27	2	3.820809317	NA	NA	6119;5983	http://www.ncbi.nlm.nih.gov/gene/?term= 6119+5983
Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks	47	2	12.34929189	NA	NA	51720;8290	http://www.ncbi.nlm.nih.gov/gene/?term= 51720+8290
Recruitment of mitotic centrosome proteins and complexes	67	2	7.483343399	NA	NA	8481;10142	http://www.ncbi.nlm.nih.gov/gene/?term= 8481+10142
Recruitment of NuMA to mitotic centrosomes	10	2	0.917240484	NA	NA	27229;121441	http://www.ncbi.nlm.nih.gov/gene/?term= 27229+121441
Recycling of bile acids and salts	12	2	1.485370499	NA	NA	6579;213	http://www.ncbi.nlm.nih.gov/gene/?term= 6579+213
Recycling of eIF2:GDP	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Recycling pathway of L1	26	2	3.11958089	NA	NA	1808;3897	http://www.ncbi.nlm.nih.gov/gene/?term= 1808+3897
Regulated Necrosis	15	2	3.361545037	NA	NA	330;11035	http://www.ncbi.nlm.nih.gov/gene/?term= 330+11035
Regulation of activated PAK-2p34 by proteasome mediated degradation	46	2	4.71088704	NA	NA	5721;5695	http://www.ncbi.nlm.nih.gov/gene/?term= 5721+5695
Regulation of beta-cell development	23	2	1.370697072	NA	NA	5078;50674	http://www.ncbi.nlm.nih.gov/gene/?term= 5078+50674
Regulation of Commissural axon pathfinding by Slit and Robo	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Regulation of Complement cascade	13	2	1.361776445	NA	NA	722;5627	http://www.ncbi.nlm.nih.gov/gene/?term= 722+5627
Regulation of cytoskeletal remodeling and cell spreading by IPP complex components	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Regulation of FZD by ubiquitination	21	2	2.059132126	NA	NA	9101;7314	http://www.ncbi.nlm.nih.gov/gene/?term= 9101+7314
Regulation of gap junction activity	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Regulation of gene expression by Hypoxia-inducible Factor	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Regulation of gene expression in beta cells	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Regulation of gene expression in early pancreatic precursor cells	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Regulation of gene expression in endocrine-committed (NEUROG3+) progenitor cells	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Regulation of Glucokinase by Glucokinase Regulatory Protein	29	2	0.669646775	NA	NA	57122;23225	http://www.ncbi.nlm.nih.gov/gene/?term= 57122+23225
Regulation of Hypoxia-inducible Factor (HIF) by oxygen	25	2	3.001629343	NA	NA	3091;55662	http://www.ncbi.nlm.nih.gov/gene/?term= 3091+55662
Regulation of IFNA signaling	20	2	5.955878398	NA	NA	5777;3442	http://www.ncbi.nlm.nih.gov/gene/?term= 5777+3442
Regulation of IFNG signaling	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Regulation of innate immune responses to cytosolic DNA	14	2	1.917309153	NA	NA	23220;7314	http://www.ncbi.nlm.nih.gov/gene/?term= 23220+7314
Regulation of KIT signaling	15	2	4.031343172	NA	NA	4254;5777	http://www.ncbi.nlm.nih.gov/gene/?term= 4254+5777
Regulation of mRNA stability by proteins that bind AU-rich elements	73	2	4.71088704	NA	NA	5721;5695	http://www.ncbi.nlm.nih.gov/gene/?term= 5721+5695
Regulation of necroptotic cell death	11	2	2.175921784	NA	NA	355;841	http://www.ncbi.nlm.nih.gov/gene/?term= 355+841
Regulation of PAK-2p34 activity by PS-GAP/RHG10	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Regulation of PLK1 Activity at G2/M Transition	77	2	7.483343399	NA	NA	8481;10142	http://www.ncbi.nlm.nih.gov/gene/?term= 8481+10142
Regulation of pyruvate dehydrogenase (PDH) complex	14	2	1.094958913	NA	NA	5165;1737	http://www.ncbi.nlm.nih.gov/gene/?term= 5165+1737
Regulation of signaling by CBL	17	2	1.739412024	NA	NA	5295;4067	http://www.ncbi.nlm.nih.gov/gene/?term= 5295+4067
Regulation of signaling by NODAL	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Regulation of TNFR1 signaling	24	2	3.465366676	NA	NA	330;6233	http://www.ncbi.nlm.nih.gov/gene/?term= 330+6233
Relaxin receptors	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Release	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Release of Hh-Np from the secreting cell	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Removal of aminoterminal propeptides from gamma-carboxylated proteins	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Removal of the Flap Intermediate	13	2	3.817859737	NA	NA	6119;6117	http://www.ncbi.nlm.nih.gov/gene/?term= 6119+6117
Removal of the Flap Intermediate from the C-strand	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Repression of WNT target genes	13	2	0.613823215	NA	NA	6932;7088	http://www.ncbi.nlm.nih.gov/gene/?term= 6932+7088
Reproduction	10	2	4.393192161	NA	NA	5016;11085	http://www.ncbi.nlm.nih.gov/gene/?term= 5016+11085
Resolution of Abasic Sites (AP sites)	27	2	3.817859737	NA	NA	6119;6117	http://www.ncbi.nlm.nih.gov/gene/?term= 6119+6117
Resolution of AP sites via the multiple-nucleotide patch replacement pathway	22	2	3.817859737	NA	NA	6119;6117	http://www.ncbi.nlm.nih.gov/gene/?term= 6119+6117
Resolution of AP sites via the single-nucleotide replacement pathway	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Resolution of D-Loop Structures	32	2	2.247671306	NA	NA	672;4683	http://www.ncbi.nlm.nih.gov/gene/?term= 672+4683
Resolution of D-loop Structures through Holliday Junction Intermediates	31	2	2.247671306	NA	NA	672;4683	http://www.ncbi.nlm.nih.gov/gene/?term= 672+4683
Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA)	26	2	2.247671306	NA	NA	672;4683	http://www.ncbi.nlm.nih.gov/gene/?term= 672+4683
Respiratory electron transport	69	2	6.681210308	NA	NA	374291;4714	http://www.ncbi.nlm.nih.gov/gene/?term= 374291+4714
"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins."	85	2	6.681210308	NA	NA	374291;4714	http://www.ncbi.nlm.nih.gov/gene/?term= 374291+4714
Response of Mtb to phagocytosis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Response to elevated platelet cytosolic Ca2+	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Retinoid cycle disease events	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Retinoid metabolism and transport	24	2	2.215984759	NA	NA	2239;344	http://www.ncbi.nlm.nih.gov/gene/?term= 2239+344
Retrograde neurotrophin signalling	13	2	1.061876813	NA	NA	10126;1173	http://www.ncbi.nlm.nih.gov/gene/?term= 10126+1173
Reversal of alkylation damage by DNA dioxygenases	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Reverse Transcription of HIV RNA	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Reversible hydration of carbon dioxide	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Rev-mediated nuclear export of HIV RNA	32	2	1.309900741	NA	NA	5902;5901	http://www.ncbi.nlm.nih.gov/gene/?term= 5902+5901
Rhesus glycoproteins mediate ammonium transport.	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
RHO GTPases activate IQGAPs	11	2	0.397355473	NA	NA	4221;1499	http://www.ncbi.nlm.nih.gov/gene/?term= 4221+1499
RHO GTPases activate KTN1	11	2	1.622122231	NA	NA	3895;391	http://www.ncbi.nlm.nih.gov/gene/?term= 3895+391
RHO GTPases Activate NADPH Oxidases	11	2	4.326797087	NA	NA	1535;653361	http://www.ncbi.nlm.nih.gov/gene/?term= 1535+653361
RHO GTPases activate PKNs	43	2	2.747324089	NA	NA	5585;8349	http://www.ncbi.nlm.nih.gov/gene/?term= 5585+8349
RHO GTPases Activate Rhotekin and Rhophilins	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
RHO GTPases Activate ROCKs	17	2	1.749466556	NA	NA	6093;4637	http://www.ncbi.nlm.nih.gov/gene/?term= 6093+4637
RHO GTPases Activate WASPs and WAVEs	34	2	3.237062142	NA	NA	644150;10095	http://www.ncbi.nlm.nih.gov/gene/?term= 644150+10095
RHO GTPases regulate CFTR trafficking	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Ribosomal scanning and start codon recognition	48	2	7.308733957	NA	NA	6217;27335	http://www.ncbi.nlm.nih.gov/gene/?term= 6217+27335
RIPK1-mediated regulated necrosis	15	2	3.361545037	NA	NA	330;11035	http://www.ncbi.nlm.nih.gov/gene/?term= 330+11035
RIP-mediated NFkB activation via ZBP1	20	2	1.679468062	NA	NA	5970;6288	http://www.ncbi.nlm.nih.gov/gene/?term= 5970+6288
RMTs methylate histone arginines	36	2	1.728692283	NA	NA	6605;79084	http://www.ncbi.nlm.nih.gov/gene/?term= 6605+79084
RNA Pol II CTD phosphorylation and interaction with CE	26	2	3.534220147	NA	NA	8732;404672	http://www.ncbi.nlm.nih.gov/gene/?term= 8732+404672
RNA Polymerase I Chain Elongation	40	2	5.019204965	NA	NA	30834;9013	http://www.ncbi.nlm.nih.gov/gene/?term= 30834+9013
RNA Polymerase II HIV Promoter Escape	40	2	3.761236969	NA	NA	2961;404672	http://www.ncbi.nlm.nih.gov/gene/?term= 2961+404672
RNA Polymerase III Abortive And Retractive Initiation	37	2	3.280917145	NA	NA	661;10302	http://www.ncbi.nlm.nih.gov/gene/?term= 661+10302
RNA Polymerase III Chain Elongation	16	2	2.143205164	NA	NA	661;51082	http://www.ncbi.nlm.nih.gov/gene/?term= 661+51082
RNA Polymerase III Transcription	37	2	3.355151668	NA	NA	10302;51082	http://www.ncbi.nlm.nih.gov/gene/?term= 10302+51082
RNA Polymerase III Transcription Initiation	32	2	3.280917145	NA	NA	661;10302	http://www.ncbi.nlm.nih.gov/gene/?term= 661+10302
RNA Polymerase III Transcription Initiation From Type 1 Promoter	25	2	2.143205164	NA	NA	661;51082	http://www.ncbi.nlm.nih.gov/gene/?term= 661+51082
RNA Polymerase III Transcription Initiation From Type 2 Promoter	24	2	2.143205164	NA	NA	661;51082	http://www.ncbi.nlm.nih.gov/gene/?term= 661+51082
RNA Polymerase III Transcription Initiation From Type 3 Promoter	25	2	3.355151668	NA	NA	10302;51082	http://www.ncbi.nlm.nih.gov/gene/?term= 10302+51082
RNA Polymerase III Transcription Termination	21	2	2.143205164	NA	NA	661;51082	http://www.ncbi.nlm.nih.gov/gene/?term= 661+51082
