datab	pathwaysNames	netSize	subnetSize	subnetScore	pvalues	geneListEntrez	group	qvalues
reactome	SHC1 events in ERBB2 signaling	215	95	2.2161929845044	0.282814614343708	10125;10718;10817;115727;143471;1445;152559;152831;153090;1839;1843;1844;1846;1852;1950;1956;2065;2066;221002;2246;2247;2249;2251;2254;2261;2263;2266;22866;2534;26281;283455;2885;2903;2906;3558;3559;3562;3567;3667;369;3815;3845;4140;4254;4747;4763;4893;51332;53358;5518;5519;5525;5526;5527;5529;5594;5595;5604;5605;5685;5687;5688;5689;5698;5702;5705;5711;5714;5719;5922;5923;5924;6464;6654;6709;6711;673;7314;7316;7414;7450;805;80824;815;816;818;8315;8437;8682;88;8817;8844;9491;9965;9978	46	NA
reactome	SHC1 events in ERBB4 signaling	215	103	2.30453996516083	0.254397834912043	10125;10142;10213;10718;10818;1439;145957;152559;152831;1742;1849;1852;1950;1956;2065;2066;2244;2246;2249;2250;2251;2252;2254;2255;2263;22866;23198;2335;2534;25759;27040;283455;284;2885;2903;2906;3084;3560;3667;3716;3717;3718;3815;399473;409;4763;4893;51332;5155;5156;5516;5518;5519;5525;5527;5594;5604;5687;5689;5690;5693;5694;5698;5701;5705;5711;5714;5717;5718;5719;5747;5786;5894;5908;5921;5922;5923;5924;6654;6708;6710;6711;6714;673;685;7010;7316;7450;7529;801;805;8074;815;816;817;8649;8660;8822;8831;9365;9693;9965;9978	171	NA
reactome	SHC-mediated cascade:FGFR1	19	4	2.9492598069249	0.112852664576803	2254;2255;2885;6464	36	NA
reactome	SHC-mediated cascade:FGFR2	24	4	3.44912146494393	0.0407523510971787	2255;2263;2885;6464	36	0.673583109744961
reactome	SHC-mediated cascade:FGFR3	17	4	2.48806064101975	0.249738766980146	2246;2254;2885;6464	36	NA
reactome	SHC-mediated cascade:FGFR4	22	4	2.71398918460616	0.177638453500522	2254;2885;5781;6464	36	NA
reactome	Sialic acid metabolism	33	14	2.80226699242908	0.11637347767253	10402;10559;10610;29906;338596;55907;6480;6482;6483;6484;6489;7903;81849;8869	63	NA
reactome	Signal amplification	27	4	4.06315393629062	0.0154162384378212	10672;2782;2788;9630	14	NA
reactome	Signal attenuation	0	NA	NA	NA		NA	NA
reactome	Signaling by activated point mutants of FGFR1	11	5	1.06686726998183	0.798376184032476	2246;2247;2249;2254;2260	6	NA
reactome	Signaling by activated point mutants of FGFR3	12	5	1.08589818319503	0.795669824086603	2246;2247;2254;2261;8074	6	NA
reactome	Signaling by Activin	13	4	2.08368427539898	0.437988826815642	10589;130399;4087;91	359	NA
reactome	Signaling by BMP	23	4	2.94282274940653	0.13072625698324	4086;4092;64750;6497	360	0.673583109744961
reactome	Signaling by EGFR	316	127	2.74309988757172	0.121786197564276	10125;10142;10254;107;10718;108;10818;112;114;1211;1437;1445;145957;152559;152831;153090;156;161;161742;1839;1843;1846;1847;1848;1852;1950;2060;2065;2066;221002;2244;2246;2249;2250;2254;2263;2264;2266;22821;22866;23198;2335;2534;25780;26018;27161;284;2885;2904;30011;3084;3558;3559;3567;3568;3667;3674;3815;399473;4343;4763;4893;5137;5153;5155;5291;5335;53358;54518;5518;5519;5525;5529;5536;5578;5580;55824;5594;5682;5690;5691;5693;5706;5708;5713;5714;5715;5728;5781;5786;5796;58513;5894;5921;5922;64926;6708;6711;6714;6868;7094;7314;7409;7414;7529;801;8027;8074;80824;814;816;817;818;8315;84078;8452;8660;8817;8822;8844;9365;940;9462;9542;9693;9861;9965	121	NA
reactome	Signaling by EGFR in Cancer	17	4	2.9768989482834	0.121787709497207	1950;1956;2885;6464	36	NA
reactome	Signaling by EGFRvIII in Cancer	13	4	2.9768989482834	0.102403343782654	1950;1956;2885;6464	36	NA
reactome	Signaling by ERBB2	299	145	2.13449265110219	0.317997293640054	10125;10142;10193;10213;1026;10273;107;10718;108;10817;111;112;113;1147;115727;1385;143471;1437;1439;152559;153090;156;1742;1839;1843;1848;1849;192669;192670;1950;1956;196883;2064;2069;208;221002;2243;2247;2248;2249;2254;2255;2260;2266;22866;2308;23112;23198;2475;2549;26281;26523;283455;2906;2932;3084;3320;3559;3562;3567;3845;409;4193;4684;4747;4763;4893;5037;5136;5137;5170;5295;5515;5518;5519;5525;5527;5536;5567;5568;5576;5577;5578;5580;5582;5594;5604;5605;5686;5687;5688;5689;5690;5693;5695;5696;5700;5702;5708;5711;5714;5715;5717;572;5728;5747;57731;5781;5786;5906;5923;5924;6464;6708;6710;6711;673;7010;7314;7316;7409;7414;7525;79109;805;8065;8074;808;80824;815;817;818;8315;8649;8817;8823;8826;8831;8844;9101;9462;9542;9693;9861;9965	149	NA
reactome	Signaling by ERBB4	293	129	2.40589197421252	0.21786197564276	10125;10142;10197;10718;10818;143471;1442;1447;152559;153090;161742;1846;1849;1852;192669;192670;1956;2065;2066;221002;2244;2246;2247;2251;2253;2255;2260;2261;2263;2266;22866;23112;23198;2549;25970;26523;2670;2690;27040;27161;284;2885;2902;2904;2906;3084;3558;3560;3561;3567;3568;3667;3674;369;3717;3718;3845;3932;408;409;4140;4343;4684;4734;4747;4893;51332;5155;5159;51741;5241;5291;54518;54756;5518;5519;5595;5604;5618;5689;5695;5698;5704;5705;5709;5713;5714;5718;5728;57690;5906;5908;5923;5924;6464;6708;6709;6710;6711;6776;6777;6868;7010;7316;7409;7529;801;805;8074;80824;817;818;8315;8452;8454;8503;8660;88;8822;8831;8945;940;941;942;9491;9542;9611;9693;9965	148	NA
reactome	Signaling by FGFR	297	118	2.64867276765992	0.143437077131258	10125;10142;10213;10718;108;10817;109;113;114;115;143282;143471;1439;1445;145957;156;1742;1846;1848;1852;192669;192670;1950;200734;221002;2243;2244;2246;2249;2252;2253;2254;2255;2263;2264;2266;22821;22866;23112;2335;2534;25780;27161;27327;284;2902;2903;3084;3558;3559;3561;3567;3568;3667;3718;3815;3845;409;4140;4254;4763;50852;5136;5155;5245;5295;53358;54518;54756;5515;5519;5525;5526;5528;5529;5578;5580;5594;5682;5690;5691;5695;5696;5698;5701;5709;5728;5747;5781;5786;5894;5922;5923;6464;6708;6711;673;685;7010;7314;7316;7409;7414;7529;801;80824;815;8315;8437;8503;8660;867;9365;941;9462;9693;9965;9978	121	NA
reactome	Signaling by FGFR1	294	130	2.40351882413699	0.219215155615697	10142;10197;10253;107;108;10818;109;111;113;114;115727;1437;1445;145957;152559;152831;156;1839;1843;1846;1848;1850;192669;200734;2065;221002;2243;2244;2246;2252;2255;2261;2263;2266;22821;22866;23112;2335;2549;25780;27161;283455;284;2885;2902;2903;2904;3084;3559;3561;3568;3667;3690;3718;3730;3815;3845;3932;399473;408;409;4140;4254;4684;4763;4893;50852;5136;5137;5155;5156;5291;5293;5295;5335;54518;54756;5515;5525;5526;5527;5528;5529;5578;5581;5595;5605;5682;5686;5687;5688;5689;5690;5691;5693;5695;5702;5708;5711;5713;5728;5786;5894;5908;5923;5924;6464;6654;6708;6710;6711;6712;673;685;7314;7409;801;805;808;815;817;8315;867;88;8822;9365;942;9491;9542;9965	121	NA
reactome	Signaling by FGFR1 fusion mutants	18	4	2.54331269358326	0.23463687150838	2885;613;6777;7750	175	NA
reactome	Signaling by FGFR1 in disease	35	5	2.66059976211703	0.191061452513966	10818;2885;613;6777;7750	175	NA
reactome	Signaling by FGFR2	296	116	2.52152224038434	0.18809201623816	10125;10142;10213;10818;111;11221;114;115727;143282;143471;1439;1445;145957;152559;152831;156;1742;1848;1849;1852;192669;192670;1950;1956;2065;221002;2246;2249;2250;2261;2263;2266;22866;23112;2335;25780;27161;283455;2885;2902;2903;2904;3084;3558;3562;3667;3690;3716;3717;3815;3845;3932;399473;4140;4343;4747;4763;4893;50852;5137;5159;5293;53358;5518;5519;5525;5536;5578;5580;5582;5594;5605;5686;5688;5691;5694;5700;5701;5704;5714;5715;5716;5728;5747;5786;5923;5924;6464;64926;6654;6709;6710;6714;673;7010;7094;7314;7316;7414;7450;801;805;815;817;818;8315;8437;8503;8660;8823;8826;9365;942;9462;9965;9978	171	0.747040000672842
reactome	Signaling by FGFR2 in disease	25	4	3.01646375823037	0.0971786833855799	10818;2255;2263;2885	286	NA
reactome	Signaling by FGFR3	293	117	2.39790348532407	0.224627875507442	10125;10142;107;10718;108;10817;10818;109;111;112;113;114;115;115727;143471;1437;1439;153090;156;1742;1843;1850;192669;192670;1950;1956;2064;2065;2066;2069;2243;2246;2247;2248;2249;2252;2254;2261;2263;2266;22866;23112;23198;2335;25759;26281;27327;284;3084;3558;3561;3562;3667;3717;3845;4747;4763;50852;51332;5136;5137;5155;5156;5245;5290;5291;5293;5295;54518;5515;5519;5525;5526;5536;5580;5594;5605;5683;5687;5688;5689;5698;5700;5702;5704;5708;5711;5718;5719;5728;5781;5786;5921;5922;5923;6654;6708;6714;673;7314;7316;805;80824;816;817;8315;8437;8649;8660;867;8682;88;8823;8826;8831;9365;9693	121	NA
reactome	Signaling by FGFR3 in disease	21	4	1.892753168104	0.559038662486938	10818;2254;2885;3845	361	0.868574085684954
reactome	Signaling by FGFR4	293	123	2.46471968422795	0.198917456021651	10213;107;10718;108;109;112;11221;114;115727;1439;145957;152559;153090;156;1843;1846;1847;1852;192669;1950;1956;196883;200734;2066;221002;2243;2247;2249;2250;2251;2254;2255;2263;22866;23112;23198;2335;2534;2549;25759;25780;27040;27327;283455;2904;3084;3558;3560;3561;3562;3567;3568;3667;3674;369;3716;3717;3932;4254;4343;4684;4763;4893;51332;5136;5156;5291;5295;54756;5518;5519;5525;5526;5527;5529;5536;5578;5580;5581;5582;5595;5685;5686;5687;5688;5690;5691;5695;5704;5709;5728;57690;5781;5786;5908;5923;5924;6654;6708;6709;6711;673;685;7010;7409;8074;808;818;8315;84078;8503;8569;867;8682;8817;8822;8823;8826;8831;8844;9491;9542;9693	149	0.747040000672842
reactome	Signaling by FGFR4 in disease	10	4	1.81068638551407	0.595611285266458	10818;2885;3845;6654	361	NA
reactome	Signaling by FGFR in disease	43	5	3.21154094205029	0.0759776536312849	2255;2263;2885;613;6777	175	0.673583109744961
reactome	Signaling by GPCR	0	NA	NA	NA		NA	NA
reactome	Signaling by Hedgehog	116	35	2.16822714837741	0.396648044692737	10197;10213;11127;132884;143471;1452;156;2262;23288;23432;2737;3549;409;51009;55081;55764;5691;5698;5702;57154;57728;57758;64750;6608;80199;83737;8405;84455;8452;8454;8945;9491;9742;9861;9978	362	0.795347011931996
reactome	Signaling by Hippo	20	6	2.4877790560144	0.194857916102842	25937;26524;6789;7082;836;9414	363	0.747040000672842
reactome	Signaling by Insulin receptor	284	123	2.03550104186034	0.347767253044655	10125;10142;10197;10325;10670;10718;10818;115727;117145;1437;1445;145957;153090;161742;1742;1844;1846;1847;1848;1849;1950;1977;2065;2066;2069;208;221002;2244;2246;2250;2261;22821;22866;23198;25759;2885;2887;2903;2904;2905;29904;3084;3558;3559;3562;3567;3568;3643;3674;3717;3815;408;409;4747;4893;5037;51332;5140;51422;5155;5156;51719;53358;53632;54756;55004;5516;5518;5519;5526;5527;5528;5529;5562;5564;5565;5594;5595;5604;5605;5682;5686;5689;5690;5691;5692;5695;5700;5704;5707;5709;5719;57521;57761;5781;5786;5921;5924;6198;64121;6654;6708;6709;6710;673;685;7010;7094;7311;7314;7414;808;815;817;8315;8649;8660;88;8817;8826;9693;9861;9978	46	NA
reactome	Signaling by Interleukins	297	127	2.51795936827105	0.189445196211096	10392;10454;10817;10818;11213;1326;1439;145957;152559;1742;1846;1847;1850;1950;200734;2066;221002;2243;2246;2251;2255;2263;2266;22821;22866;23198;2335;257397;25780;26281;283455;284;2885;2904;29760;3551;3552;3553;3554;3558;3561;3562;3569;3575;3606;3654;3690;3716;3717;3815;3932;4067;409;4140;4215;4254;4296;4684;4747;4763;4893;5290;5291;54518;54756;5515;5516;5525;5526;5527;5528;5594;5605;5682;5690;5691;5693;5695;5698;5700;5702;5704;5708;5713;5714;5719;5747;5777;5781;5894;5922;5923;5970;6500;6711;6714;6774;6777;685;6850;6885;7010;7314;7334;7414;7450;7525;7534;7850;79155;8074;80824;817;818;8315;84078;8452;8517;8660;867;8682;88;9542;9693;9846;9861;9978	170	0.747040000672842
reactome	Signaling by Leptin	223	96	2.37249784438241	0.228687415426252	10125;10197;10213;10718;10817;10818;115727;143471;1437;1439;1445;145957;152559;153090;161742;1846;1847;1848;1950;200734;2066;2243;2246;2247;2248;2249;2251;2254;2255;2261;2263;22821;25759;26281;283455;284;2903;3084;3558;3561;3562;3567;3674;3716;3717;3845;3952;3953;399473;408;409;4254;4747;5156;5159;54756;5519;5525;5526;5527;5529;5594;5605;5682;5683;5688;5690;5692;5694;5702;5704;5707;5708;5718;5747;5894;5908;5921;6654;6708;6710;6774;6776;7316;7414;805;80824;815;816;818;8315;8817;9365;9491;9693;9978	171	NA
reactome	Signaling by Ligand-Responsive EGFR Variants in Cancer	17	4	2.9768989482834	0.121787709497207	1950;1956;2885;6464	36	NA
reactome	Signaling by NGF	0	NA	NA	NA		NA	NA
reactome	Signaling by NODAL	18	4	2.19516589746587	0.383240223463687	10589;4087;91;9350	359	0.793727020185048
reactome	Signaling by NOTCH	104	24	3.18680761657767	0.0527740189445196	10014;1840;192669;2033;22938;2683;3280;3955;4851;488;51564;54492;55869;595;6484;7089;7316;79718;84441;8454;9612;9734;9759;9978	364	NA
reactome	Signaling by NOTCH1	67	19	3.39305046885429	0.0324763193504736	102;1387;1840;2033;23462;3280;3516;4609;4851;51564;55534;55869;7089;7091;79718;9612;9734;9759;9978	364	0.673583109744961
reactome	Signaling by NOTCH1 HD Domain Mutants in Cancer	13	4	2.17881852311911	0.495375128468654	28514;4851;54492;7316	4	NA
reactome	Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer	48	13	3.21930770344121	0.0500676589986468	1024;1387;23385;23462;28514;3280;3516;4851;51564;55869;6907;9734;9759	108	NA
reactome	Signaling by NOTCH1 in Cancer	48	7	3.21315677781857	0.0500676589986468	1387;3516;4851;51564;79718;9734;9759	108	NA
reactome	Signaling by NOTCH1 PEST Domain Mutants in Cancer	48	7	2.99087913692702	0.081190798376184	3516;4851;55869;7316;9612;9734;9759	108	NA
reactome	Signaling by NOTCH2	27	5	2.11462973562066	0.424581005586592	2033;28514;4853;55534;7316	294	0.809097395902862
reactome	Signaling by NOTCH3	0	NA	NA	NA		NA	NA
reactome	Signaling by NOTCH4	0	NA	NA	NA		NA	NA
reactome	Signaling by PDGF	319	143	2.42028136750455	0.212449255751015	10125;10142;10256;10718;10818;109;111;112;11221;113;114;1282;1284;1285;1287;1297;131873;143471;145957;152559;153090;161742;1742;1839;1844;1846;1847;192669;192670;1956;196883;2064;2065;2066;2069;221002;2243;2246;2251;2254;2255;2261;2263;2266;22821;22866;23112;23198;2335;2534;256076;26281;26523;284;3558;3561;3562;3567;3568;3667;3674;369;3690;3815;3845;408;409;4747;4763;4893;50852;5136;5155;5156;5245;5290;5291;5335;53358;54518;5516;5519;5525;5526;5529;5581;5594;5682;5686;5687;5690;5692;5693;5695;5698;5700;5701;5708;5709;5711;5716;5717;5718;5719;5728;57731;5781;5894;5906;5921;6464;6654;6696;6708;6712;6714;673;6774;6778;685;7010;7057;7311;7314;7316;7409;801;8074;80824;817;818;8315;84078;8440;8503;88;8822;8823;8826;9365;9462;9491;9978	121	NA
reactome	Signaling by Retinoic Acid	33	4	3.01928707512413	0.0771312584573748	10901;127;220;8854	333	0.673583109744961
reactome	Signaling by Rho GTPases	0	NA	NA	NA		NA	NA
reactome	Signaling by Robo receptor	32	5	2.68255679322549	0.183240223463687	10486;25;5063;56924;6091	21	0.747040000672842
reactome	Signaling by SCF-KIT	289	119	2.3466236374529	0.238159675236807	10019;10125;10213;10603;10818;143471;1437;1439;1445;145957;152559;153090;161742;1847;1848;1849;192669;192670;1950;1956;200734;221002;2246;2251;2255;2260;2261;2263;2266;22821;23112;2335;25759;25780;27040;284;2887;2903;2906;3084;3560;3567;3568;3717;3815;3932;399473;4067;408;4343;4747;4893;5155;5290;5293;5295;5526;5528;5529;5536;5578;5594;5595;5605;5682;5688;5689;5690;5693;5695;5698;5702;5707;5709;5711;5713;5717;5718;5728;5747;57731;5777;5786;5879;5908;5921;64926;6654;6708;6709;6711;6712;6714;673;6772;685;7006;7010;7314;7316;7409;7414;7525;818;84078;8437;8452;8660;88;8844;9306;9365;940;941;942;9462;9491;9846;9978	171	NA
reactome	Signaling by TGF-beta Receptor Complex	68	15	2.81694793450122	0.110960757780785	1024;1025;2280;23327;25805;4087;4092;51377;56288;60436;64750;6497;7050;7316;9612	365	0.673583109744961
reactome	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	263	117	2.48446347050257	0.194857916102842	10125;10197;10213;10817;115727;117145;143471;1437;1439;1445;152559;153090;161742;1742;1848;1850;1852;1950;1956;1977;1981;200734;2065;2066;2069;207;208;221002;2243;2246;2247;2249;2250;2251;2260;2261;2263;2335;2475;2549;26281;283455;284;2885;2903;2906;29904;3084;3480;3558;3560;3562;3667;3717;3845;409;4140;4254;4747;5140;5155;51719;5245;5291;54518;5494;5516;5518;5519;5565;5571;5595;5605;5682;5690;5695;5698;5700;5704;5709;5715;5717;5719;5747;57521;5781;5786;6009;6198;6464;6654;6709;6711;6712;6714;673;685;7010;7094;7314;7316;7450;7529;80824;815;816;81617;817;8452;88;8817;8826;8831;8844;9365;9462;9978	228	0.747040000672842
reactome	Signaling by VEGF	301	145	2.31623919243436	0.250338294993234	1003;10125;10142;10213;10451;10458;10787;10810;10818;115727;1398;1432;143471;1437;145957;1499;1500;152559;153090;1536;161742;1847;1850;1852;1950;1956;2069;207;208;2185;2244;2247;2254;2255;2261;2263;2266;22866;23198;2321;2335;2475;253260;2534;26281;26999;283455;284;28956;2903;2904;2906;3071;3320;3558;3559;3568;3667;3674;369;3690;3716;3717;3718;3791;3845;399473;408;4254;4296;4688;4689;4747;4846;4893;5037;5063;51332;5155;5156;5159;5170;5291;5335;53358;54756;5519;5527;5529;5536;5568;5578;5579;55845;5590;5594;5600;5605;5688;5690;5693;5695;5698;5704;5705;5707;5709;5747;57731;5879;5894;5908;5922;5923;5924;6708;6709;6711;6712;673;7010;7314;7409;7422;7424;7450;7867;805;80824;816;8315;84078;8452;8660;8682;8844;8877;8936;9462;9491;9564;9693;9861;9965;9978	366	0.747040000672842
reactome	Signaling by Wnt	284	143	0.994892875030931	0.824086603518268	10023;10197;10213;11197;1211;1213;123169;1387;1452;1455;1457;1499;166;1856;192669;192670;207;208;22943;23002;23072;23198;23236;23513;2535;25776;26523;27123;27161;27327;2780;2782;2784;2792;283149;3015;3018;3020;324;340419;343637;4041;440193;4772;4919;4920;50964;5145;5148;51701;54331;5526;5527;5529;55366;55553;55737;5579;5582;55970;5682;5685;5686;5690;5691;5692;5696;5698;56998;5704;5705;5707;5709;5711;5715;57154;5717;5718;5719;57690;5880;59352;6259;6422;6423;64321;64750;6500;6657;6658;6659;6885;7088;7089;7091;7472;7473;7475;7479;7481;7483;7484;7514;7855;7976;79971;801;80326;80351;805;815;81847;8290;8295;8312;8313;8322;8323;8324;8325;8335;8337;8342;8343;83439;8346;8356;8360;8361;8365;8368;8395;84133;8454;84870;85236;8549;857;8724;8945;89780;94235;9491	367	0.947196600934937
reactome	Signaling by WNT in cancer	14	4	2.22072959762005	0.376175548589342	1452;1499;5519;5529	59	NA
reactome	Signaling Pathways	0	NA	NA	NA		NA	NA
reactome	Signalling to ERKs	233	108	2.48702448376996	0.194857916102842	10256;10718;10818;11221;115727;1399;1432;143471;1437;1439;1445;145957;1742;1848;1852;1950;1956;200734;2065;2066;221002;2244;2247;2248;2249;2250;2253;2254;2255;2260;2261;2264;2266;22821;22866;2335;25780;284;2885;2889;2902;2903;2904;2906;3084;3561;3690;3718;3845;409;4254;4893;4914;5155;5156;5245;5335;54756;5515;5519;5525;5594;5603;5688;5689;5690;5693;5698;5704;5707;5711;5714;57498;57731;5786;5894;5898;5900;5908;6014;6016;6464;6654;6709;6711;6712;6714;685;7010;7314;7867;801;805;8074;815;818;8315;8649;8660;88;8844;9365;9462;9542;9693;9861;9965;9978	171	NA
reactome	Signalling to p38 via RIT and RIN	219	103	2.28877724849301	0.258457374830853	10125;10213;10256;10817;115727;1437;145957;152559;152831;1846;1848;1849;1950;221002;2243;2246;2247;2248;2249;2250;2254;2255;2263;2266;22821;22866;2335;2534;25759;25780;26281;27040;283455;284;2885;2904;2906;3084;3567;3568;3667;3690;3717;3718;3815;399473;409;4140;4254;4803;4893;5156;5159;5245;53358;5515;5516;5519;5526;5594;5605;5690;5700;5701;5704;5707;5711;5713;5714;5715;5717;5747;57731;5786;5894;5906;5923;5924;6014;6464;6654;6708;6710;6711;673;7010;7094;7316;7529;801;805;8074;816;817;818;84078;8437;8660;8831;8844;9462;9693;9965	171	NA
reactome	Signalling to RAS	226	105	2.19005099157178	0.297699594046008	10142;10197;10718;1437;152559;161742;1843;1844;1849;1950;1956;2064;2065;2066;2069;221002;2243;2244;2249;2250;2253;2260;2261;2263;2266;22866;2335;2534;283455;2885;2903;2904;3084;3558;3561;3567;3568;3667;3815;408;4140;4296;4684;4747;4763;4893;4914;5037;5156;5159;53358;54756;5519;5526;5527;5529;5536;5594;5595;5600;5605;5682;5686;5688;5690;5693;5696;5698;5701;5704;5709;5710;5719;5747;5899;5900;5908;5922;6464;6654;6708;6709;6710;6714;673;685;7010;7316;7414;7450;7529;801;8074;80824;818;84078;8437;8817;8822;8844;9261;9462;9491;9965;9978	171	NA
reactome	Signal regulatory protein (SIRP) family interactions	11	4	2.47414308260323	0.262569832402235	140885;2885;5781;961	368	0.747040000672842
reactome	Signal transduction by L1	13	5	1.27007638339078	0.722598105548038	1956;3680;3685;3688;3897	153	NA
reactome	SIRT1 negatively regulates rRNA Expression	46	4	2.01282943031382	0.570400822199383	128312;255626;8361;8365	5	NA
reactome	SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs	11	4	1.20600341800329	NA	134353;22916;6635;6637	NA	NA
reactome	SLBP independent Processing of Histone Pre-mRNAs	10	4	1.20600341800329	NA	134353;22916;6635;6637	NA	NA
reactome	SLC-mediated transmembrane transport	209	87	2.63774459974409	0.147496617050068	10762;10991;11097;115111;129401;140679;153201;154091;1811;2030;206358;23165;23225;23657;2538;25769;2645;284111;285195;3099;3101;345274;348932;4927;53371;54716;55117;55356;55746;57030;57084;57282;57419;60482;64078;64849;6508;6509;6512;6513;6514;6515;6517;6518;6519;6522;6527;6533;6536;6538;6541;6546;6548;6550;6553;6557;6558;6560;6564;6568;6569;6570;6571;6574;6580;6581;66035;79023;8086;81539;81929;84679;8480;8501;85413;861;8671;8884;9056;9152;9153;92579;92745;9356;9376;9631;9990	369	0.6866975729425
reactome	SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	30	4	2.36554253653283	0.230040595399188	1025;4087;4092;7316	365	NA
reactome	Smooth Muscle Contraction	28	4	3.1140502716668	0.134635149023638	10398;4638;801;93408	282	NA
reactome	snRNP Assembly	47	4	2.77345055148853	0.274736842105263	23279;6637;79023;79902	200	NA
reactome	SOS-mediated signalling	215	78	2.06733593865724	0.341001353179973	10142;10718;10818;11221;115727;143471;145957;152559;153090;1843;1847;1852;2066;2069;2247;2260;2261;22821;22866;2534;25759;26281;27040;283455;284;2903;2904;3084;3559;3560;3562;3667;3674;3717;3815;3845;399473;4140;4254;4747;4893;51332;5155;5245;53358;54756;5519;5595;5604;5683;5688;5698;5704;5715;5718;5719;5786;5894;5908;5924;6711;6712;685;7010;7094;801;815;817;818;84078;8452;8649;8660;8826;9365;9462;9542;9861	46	NA
reactome	S Phase	115	32	1.62828972668483	0.66145251396648	1019;10197;10213;1027;23198;4176;4331;4609;4999;5000;5001;51343;51659;5686;5690;5698;5707;5711;5715;5718;5719;5925;595;64785;6500;8318;890;9491;9837;9861;990;993	370	0.899941657964272
reactome	Sphingolipid de novo biosynthesis	24	4	2.01722290101254	0.353179972936401	123099;2531;253782;55331	371	0.771304718492403
reactome	Sphingolipid metabolism	48	9	1.56591678009355	0.587280108254398	10558;204219;2531;253782;79603;81537;8611;8877;9517	372	0.874206587631742
reactome	Spry regulation of FGF signaling	15	4	2.28795639346756	0.343016759776536	10253;2885;5781;7316	287	NA
reactome	SRP-dependent cotranslational protein targeting to membrane	90	39	0.875344655193503	0.965263157894737	1650;23471;23478;23480;23521;51121;60559;6128;6132;6133;6134;6138;6142;6144;6146;6155;6156;6158;6159;6160;6168;6169;6173;6176;6185;6191;6201;6209;6217;6229;6230;6231;6234;6235;6727;6730;6731;6746;9789	373	0.985509655509993
reactome	Stabilization of p53	46	4	2.61223494459313	0.34	5690;5693;5698;7316	9	NA
reactome	Steroid hormones	24	7	0.833515445962133	0.878213802435724	231;3283;3284;3290;3293;51144;79644	265	NA
reactome	Stimuli-sensing channels	95	5	3.57991789586246	0.0216508795669824	1831;284525;285175;6338;65267	374	0.665547647694599
reactome	STING mediated induction of host immune responses	0	NA	NA	NA		NA	NA
reactome	Striated Muscle Contraction	30	4	2.50221538771162	0.410526315789474	1756;4632;7137;7431	375	0.806464137911474
reactome	Sulfur amino acid metabolism	17	4	1.32197609519127	0.688768606224628	1036;1491;191;55748	376	0.899941657964272
reactome	SUMO E3 ligases SUMOylate target proteins	70	15	3.20852471644837	0.0759776536312849	1029;23165;51564;55746;6117;7329;7341;79023;79677;79902;8243;8554;8924;9063;9818	377	0.673583109744961
reactome	SUMOylation	75	19	2.39415484489642	0.224627875507442	10274;1029;23165;23279;348995;4927;51564;51588;53371;5371;6613;6672;672;7341;79902;80012;8554;8924;9126	378	0.747040000672842
reactome	SUMOylation of DNA damage response and repair proteins	70	27	2.45121240694995	0.26927374301676	1029;129401;165918;23165;4927;4928;51564;51588;53371;5371;55746;57332;6015;6672;6996;7329;7486;7518;79023;79677;8021;81929;8243;8480;8924;9063;9818	377	NA
reactome	Surfactant metabolism	22	4	2.22725323159625	0.280108254397835	150;253970;2627;6439	379	0.759859036849343
reactome	Switching of origins to a post-replicative state	63	4	3.18341645694773	0.0658307210031348	4998;5001;5690;5925	10	NA
reactome	Syndecan interactions	19	8	2.59267856331165	0.166441136671177	2247;3655;5578;6382;6383;6385;7057;87	380	0.724903889519354
reactome	Synthesis and interconversion of nucleotide di- and triphosphates	18	4	1.57897464937329	0.684916201117318	2745;6241;7295;7296	381	0.899941657964272
reactome	Synthesis And Processing Of GAG, GAGPOL Polyproteins	0	NA	NA	NA		NA	NA
reactome	Synthesis of bile acids and bile salts	25	4	2.00339139331347	0.362652232746955	6256;9023;9420;9971	60	0.780356048735038
reactome	Synthesis of bile acids and bile salts via 24-hydroxycholesterol	0	NA	NA	NA		NA	NA
reactome	Synthesis of bile acids and bile salts via 27-hydroxycholesterol	0	NA	NA	NA		NA	NA
reactome	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol	0	NA	NA	NA		NA	NA
reactome	Synthesis of DNA	89	20	2.06560897997453	0.446927374301676	10213;1026;1027;143471;23595;4176;4998;5000;5001;51343;5686;5690;5693;5698;5719;5925;64785;7316;8318;9837	143	NA
reactome	Synthesis of glycosylphosphatidylinositol (GPI)	0	NA	NA	NA		NA	NA
reactome	Synthesis of IP2, IP, and Ins in the cytosol	10	4	1.99408535952666	0.366711772665765	3613;3628;4952;8821	235	NA
reactome	Synthesis of IP3 and IP4 in the cytosol	21	4	2.18021374248341	0.393296089385475	3635;4952;51196;801	382	0.795347011931996
reactome	Synthesis of Leukotrienes (LT) and Eoxins (EX)	20	4	1.87475709592012	0.423545331529093	1579;241;4048;4363	383	0.809097395902862
reactome	Synthesis of PA	22	4	2.9524005292176	0.13072625698324	5321;55326;56895;57678	384	0.673583109744961
reactome	Synthesis of PC	15	4	2.35923886769822	0.234100135317997	1103;204962;43;590	385	0.747040000672842
